driver,behavior,road,trip_id,window_id,p_normal,p_drowsy,p_aggressive,pred_label,true_label,model
D3,DROWSY,MOTORWAY,15,89,0.04645773086063072,0.9433500120295817,0.010192257109787549,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,90,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,91,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,92,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,93,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,94,0.01388888863378124,0.9861111113662188,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,95,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,96,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,97,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,98,0.07809110670085213,0.9219088932991478,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,99,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,100,0.04645773086063072,0.9433500120295817,0.010192257109787549,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,101,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,102,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,103,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,104,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,105,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,106,0.04656319260696423,0.9534368073930358,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,107,0.09178647185166916,0.9082135281483308,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,108,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,109,0.637289232130176,0.362710767869824,0.0,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,110,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,111,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,112,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,113,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,114,0.12285012661591604,0.8771498733840839,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,115,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,116,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,117,0.04656319260696423,0.9534368073930358,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,118,0.5046161716520874,0.4833691579598162,0.012014670388096352,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,119,0.04656319260696423,0.9534368073930358,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,120,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,121,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,122,0.2569751037320393,0.6615247016074305,0.08150019466053023,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,123,0.6328724426815171,0.35710670636823505,0.010020850950247854,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,124,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,125,0.01388888863378124,0.9861111113662188,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,126,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,127,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,128,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,129,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,130,0.22014227031381836,0.7704979392642486,0.009359790421933049,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,131,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,132,0.4674809769024662,0.44779755160794127,0.08472147148959251,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,133,0.01457321273620548,0.9854267872637945,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,134,0.2623573998162466,0.5942121047360717,0.1434304954476818,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,135,0.080186843530783,0.8419618496052395,0.07785130686397752,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,136,0.27184281873087623,0.4091949572600723,0.31896222400905144,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,137,0.01442095422628793,0.9751312116088212,0.010447834164890852,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,138,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,139,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,140,0.0469361158208112,0.9530638841791887,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,141,0.30288761092368616,0.6860087991095367,0.011103589966777131,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,142,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,143,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,144,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,145,0.04656319260696423,0.9534368073930358,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,146,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,147,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,148,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,149,0.2960000155258182,0.7039999844741818,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,150,0.12285012661591604,0.8771498733840839,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,151,0.04656319260696423,0.9534368073930358,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,152,0.01388888863378124,0.9861111113662188,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,153,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,154,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,155,0.270979565190103,0.7177296199371455,0.011290814872751518,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,156,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,157,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,158,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,159,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,160,0.06909199231738623,0.9309080076826137,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,161,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,162,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,163,0.2646816880724294,0.59947637484123,0.13584193708634068,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,164,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,165,0.01457321273620548,0.9854267872637945,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,166,0.5046161716520874,0.4833691579598162,0.012014670388096352,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,167,0.014009511879407289,0.9859904881205928,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,168,0.04656319260696423,0.9534368073930358,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,169,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,170,0.04656319260696423,0.9534368073930358,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,171,0.07809110670085213,0.9219088932991478,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,172,0.25618595954656453,0.6625641245311852,0.08124991592225025,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,173,0.12155491428815397,0.867902057687044,0.010543028024802021,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,174,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,175,0.12285012661591604,0.8771498733840839,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,176,0.30288761092368616,0.6860087991095367,0.011103589966777131,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,177,0.12285012661591604,0.8771498733840839,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,178,0.3062885129833876,0.6937114870166124,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,179,0.04656319260696423,0.9534368073930358,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,180,0.30288761092368616,0.6860087991095367,0.011103589966777131,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,181,0.5522605379469195,0.370121703490587,0.07761775856249348,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,182,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,183,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,184,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,185,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,186,0.24406265671536426,0.5641738311039911,0.1917635121806447,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,187,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,188,0.4974093276794019,0.25388600848089715,0.24870466383970094,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,189,0.01442095422628793,0.9751312116088212,0.010447834164890852,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,190,0.2247556957375101,0.5785830704921685,0.19666123377032135,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,191,0.4323450943682522,0.41414107583718945,0.15351382979455833,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,192,0.01442095422628793,0.9751312116088212,0.010447834164890852,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,193,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,194,0.04656319260696423,0.9534368073930358,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,195,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,196,0.04656319260696423,0.9534368073930358,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,197,0.44428968963457904,0.3769730774827581,0.17873723288266286,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,198,0.01457321273620548,0.9854267872637945,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,199,0.23122006758446403,0.6221730084699294,0.14660692394560654,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,200,0.40685225396758845,0.38972161904861735,0.20342612698379423,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,201,0.11363385944404869,0.8113457280765934,0.07502041247935787,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,202,0.080186843530783,0.8419618496052395,0.07785130686397752,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,203,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,204,0.013467196015713171,0.1271209956311574,0.8594118083531295,AGGRESSIVE,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,205,0.040198879292965776,0.3548079953970959,0.6049931253099383,AGGRESSIVE,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,206,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,207,0.23834196560570411,0.6135578715136984,0.14810016288059746,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,208,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,209,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,210,0.40685225396758845,0.38972161904861735,0.20342612698379423,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,211,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,212,0.23834196560570411,0.6135578715136984,0.14810016288059746,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,213,0.23373778438555715,0.6017054408168312,0.16455677479761163,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,214,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,215,0.04609234117570231,0.9437955637358802,0.010112095088417483,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,216,0.01457321273620548,0.9854267872637945,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,217,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,218,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,219,0.29859577549466004,0.6902322742833794,0.01117195022196057,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,220,0.5059723923339098,0.4154299537560095,0.07859765391008075,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,221,0.04656319260696423,0.9534368073930358,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,222,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,223,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,224,0.04656319260696423,0.9534368073930358,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,225,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,226,0.5107526969558431,0.48924730304415687,0.0,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,227,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,228,0.7634194875868938,0.23658051241310618,0.0,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,229,0.07809110670085213,0.9219088932991478,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,230,0.8706798203719707,0.12932017962802933,0.0,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,231,0.2960000155258182,0.7039999844741818,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,232,0.013935160024728546,0.9860648399752715,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,233,0.22222222375526354,0.7777777762447364,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,234,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,235,0.2740740849446316,0.7259259150553684,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,236,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,237,0.01388888863378124,0.9861111113662188,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,238,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,239,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,240,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,241,0.5737704882525226,0.42622951174747736,0.0,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,242,0.22222222375526354,0.7777777762447364,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,243,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,244,0.11076923389900373,0.8892307661009963,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,245,0.869231783033632,0.13076821696636792,0.0,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,246,0.6350365115698896,0.3649634884301104,0.0,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,247,0.07809110670085213,0.9219088932991478,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,248,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,249,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,250,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,251,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,252,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,253,0.013592475106416892,0.9114509610474297,0.07495656384615339,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,254,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,255,0.23373778438555715,0.6017054408168312,0.16455677479761163,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,256,0.286746387169039,0.4229090084957726,0.2903446043351884,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,257,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,258,0.07732094368115033,0.9128166910350267,0.009862365283822935,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,259,0.08600263342074621,0.9030276429082157,0.010969723671038089,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,260,0.24052286938909273,0.6191721185889523,0.14030501202195494,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,261,0.20487848126362174,0.5274136451950888,0.2677078735412895,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,262,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,263,0.08600263342074621,0.9030276429082157,0.010969723671038089,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,264,0.14385533198206601,0.8458692878319507,0.010275380185983297,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,265,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,266,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,267,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,268,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,269,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,270,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,271,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,272,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,273,0.013945505031636754,0.9860544949683633,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,274,0.07809110670085213,0.9219088932991478,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,275,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,276,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,277,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,278,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,279,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,280,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,281,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,282,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,283,0.2607287419863393,0.6026990577952559,0.13657220021840483,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,284,0.2623573998162466,0.5942121047360717,0.1434304954476818,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,285,0.22014227031381836,0.7704979392642486,0.009359790421933049,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,286,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,287,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,288,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,289,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,290,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,291,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,292,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,293,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,294,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,295,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,296,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,297,0.30288761092368616,0.6860087991095367,0.011103589966777131,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,298,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,299,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,300,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,301,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,302,0.22222222375526354,0.7777777762447364,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,303,0.5107526969558431,0.48924730304415687,0.0,NORMAL,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,304,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,305,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,306,0.12285012661591604,0.8771498733840839,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,307,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,308,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,309,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,310,0.014153000945595764,0.9858469990544042,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,311,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,312,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,313,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,314,0.04656319260696423,0.9534368073930358,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,315,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,316,0.11363385944404869,0.8113457280765934,0.07502041247935787,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,317,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,318,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,319,0.14076465760635581,0.8489228681797146,0.010312474213929557,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,320,0.07732094368115033,0.9128166910350267,0.009862365283822935,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,321,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,322,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,323,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,324,0.014345210708691384,0.9856547892913086,0.0,DROWSY,DROWSY,XGBoost
D3,DROWSY,MOTORWAY,15,325,0.0,1.0,0.0,DROWSY,DROWSY,XGBoost
